,price,LotSize,Age,LandValue,LivingArea,Bedrooms,Fireplaces,Bathrooms,Rooms,Heating,Fuel,Sewer,Waterfront,NewConstruction
1616,355000,0.55,20,67300,2116,3,1,2.5,10,hot air,gas,public/commercial,No,No
1617,190000,0.83,37,35700,2108,4,1,2.5,10,hot water/steam,gas,public/commercial,No,No
1618,130000,0.06,16,1600,1480,2,1,2.5,4,hot air,gas,public/commercial,No,No
1619,264000,0.21,1,32000,2427,3,0,2.5,9,hot air,gas,public/commercial,No,Yes
1620,193980,0.31,12,10400,1348,2,0,2,5,hot air,gas,public/commercial,No,No
1621,219900,0.25,13,9000,1391,3,0,2,8,hot air,gas,public/commercial,No,No
1622,469900,1.4,2,74800,3422,4,1,4,12,hot air,gas,public/commercial,No,Yes
1623,314230,0.51,1,74800,2686,4,1,3,10,hot air,gas,public/commercial,No,Yes
1624,138900,0.15,14,5400,1034,2,0,1.5,3,hot water/steam,gas,public/commercial,No,No
1625,160000,0.29,14,9700,1072,2,0,1,7,hot air,gas,public/commercial,No,No
1626,228000,0.25,12,15200,1512,3,0,2,8,hot air,gas,public/commercial,No,No
1627,224400,5,17,24100,1008,2,0,1,5,electric,electric,septic,No,No
1628,132870,0.06,17,1600,1480,3,1,1.5,5,hot water/steam,gas,public/commercial,No,No
1629,135600,0.51,34,16600,912,3,0,1,4,hot air,gas,septic,No,No
1630,150600,0.07,17,1800,1480,3,1,1.5,7,hot water/steam,gas,public/commercial,No,No
1631,335000,1.25,16,11900,1558,3,1,2,7,electric,electric,septic,No,No
1632,316250,0.04,0,74800,2648,4,1,2.5,11,hot air,gas,public/commercial,No,Yes
1633,181280,0.39,26,9800,2248,4,0,1,10,hot air,gas,septic,No,No
1634,158000,0.73,85,16400,1461,3,0,1,6,hot air,oil,septic,No,No
1635,221000,0.23,11,7700,1470,3,1,2.5,8,hot air,gas,public/commercial,No,No
1636,230000,0.5,8,4000,1900,3,0,1.5,6,hot air,gas,public/commercial,No,No
1637,299000,0.1,8,13000,2054,4,0,2.5,6,hot air,gas,public/commercial,No,No
1638,148000,0.07,16,1800,1480,2,1,2.5,4,hot air,gas,public/commercial,No,No
1639,267500,0.24,14,8600,1822,3,0,2,9,hot air,gas,public/commercial,No,No
1640,259000,0.01,12,17900,1620,3,1,2.5,5,hot air,gas,public/commercial,No,No
1641,321000,0.1,14,21000,2120,4,0,2.5,8,hot air,gas,public/commercial,No,No
1642,409790,0.27,1,74800,3009,5,1,3.5,12,hot air,gas,public/commercial,No,Yes
1643,184000,0.45,35,9000,1791,4,0,1,10,hot air,gas,septic,No,No
1644,145000,0.07,16,1800,1480,2,1,2.5,3,hot air,electric,public/commercial,No,No
1645,310000,1.75,14,20600,1300,3,0,2,4,electric,electric,septic,No,No
1646,170000,0.07,16,1800,1480,3,1,1.5,5,hot air,gas,public/commercial,No,No
1647,210500,0.02,15,9700,1876,3,0,2,6,hot air,gas,public/commercial,No,No
1648,199900,0.24,13,8000,1564,3,0,2,5,hot air,gas,public/commercial,No,No
1649,150000,0.28,70,9800,1248,3,0,1.5,4,hot water/steam,gas,public/commercial,No,No
1650,153000,0.11,16,2900,1480,2,0,2.5,4,hot air,gas,public/commercial,No,No
1651,334000,0.55,12,19300,2281,4,1,2.5,7,hot air,gas,public/commercial,No,No
1652,216900,0.4,38,8000,2395,3,1,1.5,6,hot air,gas,septic,No,No
1653,259000,0.05,15,16800,1915,4,1,2.5,10,hot air,gas,public/commercial,No,No
1654,240000,0.3,12,10800,1400,3,2,1.5,4,hot air,gas,public/commercial,No,No
1655,186030,0.37,38,9300,1104,4,0,1,9,hot air,gas,septic,No,No
1656,203000,0.43,14,13500,1796,3,1,2.5,8,hot air,gas,public/commercial,No,No
1657,255000,0.13,15,13700,1512,3,0,1.5,6,hot air,gas,public/commercial,No,No
1658,119000,0.09,95,3200,1646,3,0,1,5,hot water/steam,gas,public/commercial,No,No
1659,260800,0.5,5,4000,1868,3,1,2.5,7,hot air,gas,public/commercial,No,No
1660,169000,0.19,15,6800,1301,3,0,1.5,4,hot air,gas,public/commercial,No,No
1661,225000,0.95,15,11200,1652,3,0,2,7,electric,electric,septic,No,No
1662,124000,0.35,33,8500,1056,3,0,1,7,hot water/steam,oil,septic,No,No
1663,245000,0.51,22,15100,2312,3,0,1.5,10,hot air,gas,septic,No,No
1664,250000,0.48,15,19200,2072,3,0,2.5,5,hot air,gas,septic,No,No
1665,172000,0.46,20,7800,1200,2,0,1,6,electric,electric,septic,No,No
1666,153500,0.48,33,12000,1764,3,1,1.5,7,hot air,oil,septic,No,No
1667,165000,0.02,17,20100,960,3,0,1,4,hot air,gas,septic,No,No
1668,159000,0.17,22,15800,988,2,0,2,4,hot air,gas,public/commercial,No,No
1669,171500,0.17,19,15200,1514,3,0,1.5,7,electric,electric,public/commercial,No,No
1670,240000,0.51,13,26900,1320,3,0,2,7,hot air,gas,public/commercial,No,No
1671,409550,0.69,1,83500,2719,3,1,2,9,hot air,gas,septic,No,Yes
1672,302000,0.61,11,41700,1796,3,1,2.5,6,hot air,gas,public/commercial,No,No
1673,285000,0.38,4,53900,1709,3,1,2.5,5,hot air,gas,public/commercial,No,No
1674,385900,0.4,1,233000,3008,4,1,2.5,11,hot air,gas,public/commercial,No,Yes
1675,140595,0.42,71,18600,1350,3,0,1,5,hot air,oil,septic,No,No
1676,213000,0.47,20,20000,1200,3,0,1.5,7,electric,electric,septic,No,No
1677,335000,0.47,3,53900,1857,3,1,2.5,6,hot air,gas,public/commercial,No,No
1678,290000,0.66,15,31200,2305,4,1,2.5,11,hot air,gas,septic,No,No
1679,265000,0.49,1,15000,2184,3,1,2.5,10,hot air,gas,septic,No,Yes
1680,334000,0.32,116,16400,1668,3,0,2,7,hot air,gas,public/commercial,No,No
1681,382406,0.44,1,108900,2712,4,1,2.5,12,hot air,gas,public/commercial,No,Yes
1682,149300,0.16,20,15700,912,2,0,1.5,3,electric,electric,public/commercial,No,No
1683,212000,0.34,21,27000,1508,3,0,1.5,4,electric,electric,public/commercial,No,No
1684,195000,0.46,28,24500,1232,3,1,1,6,electric,electric,public/commercial,No,No
1685,245000,0.36,106,35900,1836,4,1,1.5,6,hot air,gas,public/commercial,No,No
1686,422680,0.16,176,46200,4486,6,1,4,12,hot water/steam,gas,public/commercial,No,No
1687,240000,4.21,38,70400,2204,3,2,2,8,hot water/steam,oil,septic,No,No
1688,156000,0.16,19,15100,1184,3,0,2,7,hot air,gas,public/commercial,No,No
1689,265000,0.49,1,15000,2184,3,1,2.5,8,hot air,gas,septic,No,Yes
1690,334000,0.32,116,16400,1668,3,0,2,5,hot air,gas,public/commercial,No,No
1691,382406,0.44,1,108900,2712,4,1,2.5,11,hot air,gas,public/commercial,No,Yes
1692,149300,0.16,20,15700,912,2,0,1.5,5,electric,electric,public/commercial,No,No
1693,212000,0.34,21,27000,1508,3,0,1.5,4,electric,electric,public/commercial,No,No
1694,195000,0.46,28,24500,1232,3,1,1,4,electric,electric,public/commercial,No,No
1695,171600,0.32,15,4650,960,3,0,1,4,electric,electric,public/commercial,No,No
1696,245000,0.36,106,35900,1836,4,1,1.5,8,hot air,gas,public/commercial,No,No
1697,282000,0.87,12,56300,1836,4,1,1.5,6,hot air,gas,public/commercial,No,No
1698,260000,0.34,42,27100,1803,4,0,1.5,6,hot water/steam,gas,septic,No,No
1699,254500,0.17,9,20400,1463,3,1,2,8,hot air,gas,public/commercial,No,No
1700,179900,0.07,27,16800,1290,2,1,1.5,7,hot air,gas,public/commercial,No,No
1701,255000,0.53,38,29900,2310,5,1,2.5,10,hot water/steam,gas,public/commercial,No,No
1702,265000,0.43,40,26200,1664,3,1,2,4,hot water/steam,gas,public/commercial,No,No
1703,174000,0.06,21,16400,1479,3,0,1.5,8,hot air,gas,public/commercial,No,No
1704,322000,0.26,7,9100,2483,4,1,2.5,8,hot air,gas,public/commercial,No,No
1705,337000,0.46,4,60500,2480,4,1,2.5,10,hot air,gas,public/commercial,No,No
1706,221450,0.36,121,33000,2699,6,1,1,12,hot air,oil,septic,No,No
1707,247000,0.3,28,34000,1676,3,1,2.5,8,hot air,gas,public/commercial,No,No
1708,180000,0.54,38,30200,2816,5,1,2.5,10,hot water/steam,gas,public/commercial,No,No
1709,229900,0.37,26,23800,1966,3,0,1.5,7,hot water/steam,gas,public/commercial,No,No
1710,230000,0.54,39,34700,2112,4,1,1.5,9,hot air,gas,public/commercial,No,No
1711,388000,0.77,9,74400,2762,4,1,2.5,12,hot air,gas,public/commercial,No,No
1712,350000,0.66,23,72200,2184,3,1,2.5,9,hot air,gas,public/commercial,No,No
1713,169700,0.07,22,16800,1480,3,0,1.5,7,electric,electric,public/commercial,No,No
1714,190000,0.53,39,34700,1624,3,0,1,4,hot air,gas,public/commercial,No,No
1715,317500,0.54,19,30200,1650,3,1,2,4,hot air,gas,public/commercial,No,No
1716,70000,1.34,34,36700,1313,2,0,1.5,3,electric,electric,septic,No,No
1717,300000,0.65,19,33500,2600,4,1,2.5,11,hot water/steam,gas,public/commercial,No,No
1718,145400,0.13,22,18300,945,2,0,1,5,hot air,gas,public/commercial,No,No
1719,183500,0.28,57,23200,1121,3,0,1.5,4,hot air,oil,septic,No,No
1720,275900,0.81,0,7300,2288,3,1,2.5,8,hot air,gas,public/commercial,No,Yes
1721,436023,0.41,5,43400,2718,4,1,2.5,12,hot air,gas,public/commercial,No,No
1722,319900,0.58,42,31400,2464,4,1,2.5,8,hot water/steam,gas,public/commercial,No,No
1723,249000,0.43,41,45800,2426,4,2,2,7,hot water/steam,gas,public/commercial,No,No
1724,289000,0.38,32,24200,2310,5,1,2.5,11,hot water/steam,gas,public/commercial,No,No
1725,285000,0.94,37,36200,2564,4,1,2.5,11,hot water/steam,gas,public/commercial,No,No
1726,194900,0.39,9,20400,1099,2,0,1,3,hot air,gas,public/commercial,No,No
1727,125000,0.24,48,16800,1225,3,1,1,7,hot air,gas,public/commercial,No,No
1728,111300,0.59,86,26000,1959,3,0,1,6,hot air,gas,septic,No,No
